id_orden; num_revision; fecha_pedido; fecha_vencimiento; fecha_envio; estado; es_pedido_online; folio_pedido; orden_compra_cliente; numero_cuenta; id_cliente; id_vendedor; id_territorio; id_direccion_facturacion; id_direccion_envio; id_metodo_envio; id_tarjeta_credito; codigo_autorizacion_tc; id_tasa_cambio; sub_total; impuestos; flete; total_neto; observaciones; guid_fila; fecha_modificacion
46736;8;2012-06-05 00:00:00;2012-06-17 00:00:00;2012-06-12 00:00:00;5;True;SO46736;;10-4030-012341;12341;;9;29718;29718;1;;;4451;2049.0982;163.9279;51.2275;2264.2536;;{B7272DBE-B2E2-44BF-B582-10EF81ECFABF};2012-06-12 00:00:00
46737;8;2012-06-05 00:00:00;2012-06-17 00:00:00;2012-06-12 00:00:00;5;True;SO46737;;10-4030-012346;12346;;9;27199;27199;1;19093;1235154Vi99220;4451;2071.4196;165.7136;51.7855;2288.9187;;{FE1983E3-4143-494A-999A-8E8EF7B56989};2012-06-12 00:00:00
46738;8;2012-06-05 00:00:00;2012-06-17 00:00:00;2012-06-12 00:00:00;5;True;SO46738;;10-4030-012576;12576;;9;22669;22669;1;6721;435171Vi34989;4451;2049.0982;163.9279;51.2275;2264.2536;;{47A8E133-41BD-4073-86F9-8DD6F42F805A};2012-06-12 00:00:00
46739;8;2012-06-06 00:00:00;2012-06-18 00:00:00;2012-06-13 00:00:00;5;True;SO46739;;10-4030-015699;15699;;10;23545;23545;1;17565;230976Vi91222;4467;2181.5625;174.525;54.5391;2410.6266;;{1A9C901F-67C4-4310-B9C5-972926AD3FB1};2012-06-13 00:00:00
46740;8;2012-06-06 00:00:00;2012-06-18 00:00:00;2012-06-13 00:00:00;5;True;SO46740;;10-4030-012980;12980;;1;11711;11711;1;8608;432291Vi44486;;2181.5625;174.525;54.5391;2410.6266;;{42F3C94B-ECE4-448D-A67A-B6C1B8A9CB58};2012-06-13 00:00:00
46741;8;2012-06-06 00:00:00;2012-06-18 00:00:00;2012-06-13 00:00:00;5;True;SO46741;;10-4030-028766;28766;;6;20116;20116;1;9089;833136Vi46890;;2443.35;195.468;61.0838;2699.9018;;{ACC10CD1-6E11-4500-B65F-5E63B4C0AD09};2012-06-13 00:00:00
46742;8;2012-06-06 00:00:00;2012-06-18 00:00:00;2012-06-13 00:00:00;5;True;SO46742;;10-4030-020206;20206;;6;28397;28397;1;876;333388Vi4455;4464;2049.0982;163.9279;51.2275;2264.2536;;{0779DCA1-1788-4394-AA4E-D387C81205CF};2012-06-13 00:00:00
46743;8;2012-06-06 00:00:00;2012-06-18 00:00:00;2012-06-13 00:00:00;5;True;SO46743;;10-4030-021183;21183;;9;23779;23779;1;15156;534019Vi78369;4462;2181.5625;174.525;54.5391;2410.6266;;{A1DDCBEA-50E7-4612-9335-8628A8CA9911};2012-06-13 00:00:00
46744;8;2012-06-06 00:00:00;2012-06-18 00:00:00;2012-06-13 00:00:00;5;True;SO46744;;10-4030-021199;21199;;9;12307;12307;1;17767;534027Vi92152;4462;2443.35;195.468;61.0838;2699.9018;;{BA06CF6A-D2F2-4FE6-BEFF-DD9690E82AF1};2012-06-13 00:00:00
46745;8;2012-06-07 00:00:00;2012-06-19 00:00:00;2012-06-14 00:00:00;5;True;SO46745;;10-4030-013056;13056;;1;29774;29774;1;;;;2443.35;195.468;61.0838;2699.9018;;{07A3831F-62B9-4140-822E-4C1FB067E5C1};2012-06-14 00:00:00
46746;8;2012-06-07 00:00:00;2012-06-19 00:00:00;2012-06-14 00:00:00;5;True;SO46746;;10-4030-013057;13057;;4;29181;29181;1;;;;2443.35;195.468;61.0838;2699.9018;;{AFC2762C-96EF-499D-B80A-E30B0A8670AE};2012-06-14 00:00:00
46747;8;2012-06-07 00:00:00;2012-06-19 00:00:00;2012-06-14 00:00:00;5;True;SO46747;;10-4030-026127;26127;;1;26329;179;1;333;933247Vi1667;;2049.0982;163.9279;51.2275;2264.2536;;{407D58D7-BB00-4213-A86B-F0257089DE1C};2012-06-14 00:00:00
46748;8;2012-06-07 00:00:00;2012-06-19 00:00:00;2012-06-14 00:00:00;5;True;SO46748;;10-4030-026252;26252;;4;20259;20259;1;2255;533391Vi11810;;2049.0982;163.9279;51.2275;2264.2536;;{27EDD9D8-4021-402F-AB8C-0627A63C5B62};2012-06-14 00:00:00
46749;8;2012-06-07 00:00:00;2012-06-19 00:00:00;2012-06-14 00:00:00;5;True;SO46749;;10-4030-012350;12350;;9;26080;26080;1;16911;935158Vi87656;4473;2071.4196;165.7136;51.7855;2288.9187;;{496E6955-0033-4CC3-A7C2-1D91E10D47FF};2012-06-14 00:00:00
46750;8;2012-06-08 00:00:00;2012-06-20 00:00:00;2012-06-15 00:00:00;5;True;SO46750;;10-4030-016054;16054;;10;23810;23810;1;18750;831006Vi97457;4489;2181.5625;174.525;54.5391;2410.6266;;{1EE8AB1F-43BA-42CC-88A1-61504FF5727A};2012-06-15 00:00:00
46751;8;2012-06-08 00:00:00;2012-06-20 00:00:00;2012-06-15 00:00:00;5;True;SO46751;;10-4030-012934;12934;;4;14437;14437;1;7323;1232283Vi38016;;2181.5625;174.525;54.5391;2410.6266;;{12FDFCE0-C458-4C91-8602-61436D7F38CC};2012-06-15 00:00:00
46752;8;2012-06-08 00:00:00;2012-06-20 00:00:00;2012-06-15 00:00:00;5;True;SO46752;;10-4030-019931;19931;;8;14673;14673;1;8947;232620Vi46102;;782.99;62.6392;19.5748;865.204;;{A3B85D36-386C-43C7-835A-4914A264CD9B};2012-06-15 00:00:00
46753;8;2012-06-08 00:00:00;2012-06-20 00:00:00;2012-06-15 00:00:00;5;True;SO46753;;10-4030-021215;21215;;9;11679;11679;1;5031;1234036Vi26361;4484;2181.5625;174.525;54.5391;2410.6266;;{293D5D88-9802-4DBD-ABAE-48E7484FC95C};2012-06-15 00:00:00
46754;8;2012-06-08 00:00:00;2012-06-20 00:00:00;2012-06-15 00:00:00;5;True;SO46754;;10-4030-025958;25958;;9;11856;11856;1;12339;335374Vi63855;4484;782.99;62.6392;19.5748;865.204;;{6EDB9F58-8BAC-4A65-BB23-D46037DB9279};2012-06-15 00:00:00
46755;8;2012-06-08 00:00:00;2012-06-20 00:00:00;2012-06-15 00:00:00;5;True;SO46755;;10-4030-026023;26023;;9;29860;29860;1;;;4484;782.99;62.6392;19.5748;865.204;;{D1AB7CA8-00B9-4B50-B0B1-B23942730CF9};2012-06-15 00:00:00
46756;8;2012-06-08 00:00:00;2012-06-20 00:00:00;2012-06-15 00:00:00;5;True;SO46756;;10-4030-013993;13993;;4;16058;16058;1;5792;435629Vi30233;;1000.4375;80.035;25.0109;1105.4834;;{44003620-C4C2-4433-A600-F9C99440C419};2012-06-15 00:00:00
46757;8;2012-06-09 00:00:00;2012-06-21 00:00:00;2012-06-16 00:00:00;5;True;SO46757;;10-4030-026174;26174;;1;25833;25833;1;3372;830412Vi17759;;2071.4196;165.7136;51.7855;2288.9187;;{D9C63EE9-DB09-4EF3-B652-0AEE0005A411};2012-06-16 00:00:00
46758;8;2012-06-09 00:00:00;2012-06-21 00:00:00;2012-06-16 00:00:00;5;True;SO46758;;10-4030-018130;18130;;8;19042;19042;1;9080;230510Vi46867;;1000.4375;80.035;25.0109;1105.4834;;{772A8795-418A-4F73-B5C4-3EB3A8684F7A};2012-06-16 00:00:00
46759;8;2012-06-09 00:00:00;2012-06-21 00:00:00;2012-06-16 00:00:00;5;True;SO46759;;10-4030-016033;16033;;10;11499;11499;1;14252;1230996Vi73911;4500;2181.5625;174.525;54.5391;2410.6266;;{92977E60-4CBB-4427-AB52-C248EC011FDA};2012-06-16 00:00:00
46760;8;2012-06-09 00:00:00;2012-06-21 00:00:00;2012-06-16 00:00:00;5;True;SO46760;;10-4030-013986;13986;;4;20651;20651;1;18505;131942Vi96153;;1000.4375;80.035;25.0109;1105.4834;;{50679DC4-0510-47F0-B5D9-80CB1B0D5260};2012-06-16 00:00:00
46761;8;2012-06-09 00:00:00;2012-06-21 00:00:00;2012-06-16 00:00:00;5;True;SO46761;;10-4030-019924;19924;;8;28540;28540;1;8884;432614Vi45814;;782.99;62.6392;19.5748;865.204;;{34FCFE60-8DF5-41F4-BC55-2E5517BC961A};2012-06-16 00:00:00
46762;8;2012-06-09 00:00:00;2012-06-21 00:00:00;2012-06-16 00:00:00;5;True;SO46762;;10-4030-013063;13063;;1;21148;21148;1;9309;433116Vi47990;;2443.35;195.468;61.0838;2699.9018;;{C6B88313-F43C-4291-8F35-7F06CCFCC240};2012-06-16 00:00:00
46763;8;2012-06-09 00:00:00;2012-06-21 00:00:00;2012-06-16 00:00:00;5;True;SO46763;;10-4030-013202;13202;;4;27837;27837;1;16683;1033146Vi86410;;2181.5625;174.525;54.5391;2410.6266;;{D69127B4-934B-4B10-B66B-43BB02D60D8F};2012-06-16 00:00:00
46764;8;2012-06-09 00:00:00;2012-06-21 00:00:00;2012-06-16 00:00:00;5;True;SO46764;;10-4030-026238;26238;;4;29526;29526;1;;;;2049.0982;163.9279;51.2275;2264.2536;;{08BDD214-28CB-42B4-8D14-6073B7927B6D};2012-06-16 00:00:00
46765;8;2012-06-09 00:00:00;2012-06-21 00:00:00;2012-06-16 00:00:00;5;True;SO46765;;10-4030-015191;15191;;4;14102;14102;1;12902;733658Vi66732;;782.99;62.6392;19.5748;865.204;;{FB1A2FD1-DFE3-44D4-BC08-FA1C416D8997};2012-06-16 00:00:00
46766;8;2012-06-09 00:00:00;2012-06-21 00:00:00;2012-06-16 00:00:00;5;True;SO46766;;10-4030-021216;21216;;9;27537;27537;1;2978;1234037Vi15591;4495;2443.35;195.468;61.0838;2699.9018;;{6E5F8CEE-891E-49D3-89AA-5576D9C95BD0};2012-06-16 00:00:00
46767;8;2012-06-09 00:00:00;2012-06-21 00:00:00;2012-06-16 00:00:00;5;True;SO46767;;10-4030-012573;12573;;9;18357;18357;1;14132;835168Vi73300;4495;2049.0982;163.9279;51.2275;2264.2536;;{CDC40A36-3417-4BB0-9A36-1F3F950327A5};2012-06-16 00:00:00
46768;8;2012-06-09 00:00:00;2012-06-21 00:00:00;2012-06-16 00:00:00;5;True;SO46768;;10-4030-026020;26020;;9;12814;12814;1;862;235378Vi4381;4495;782.99;62.6392;19.5748;865.204;;{DBA0DEC5-95CB-4310-807E-24CCBBCEEBA3};2012-06-16 00:00:00
46769;8;2012-06-10 00:00:00;2012-06-22 00:00:00;2012-06-17 00:00:00;5;True;SO46769;;10-4030-015702;15702;;10;12312;12312;1;15088;930982Vi78065;4511;2181.5625;174.525;54.5391;2410.6266;;{C9DB4848-DF81-44E6-B6B3-94F6B4A16399};2012-06-17 00:00:00
46770;8;2012-06-10 00:00:00;2012-06-22 00:00:00;2012-06-17 00:00:00;5;True;SO46770;;10-4030-015357;15357;;8;28157;28157;1;1442;730999Vi7415;;2443.35;195.468;61.0838;2699.9018;;{CC797C79-6304-4A32-B938-08C61CE5B12C};2012-06-17 00:00:00
46771;8;2012-06-10 00:00:00;2012-06-22 00:00:00;2012-06-17 00:00:00;5;True;SO46771;;10-4030-013068;13068;;4;18080;18080;1;8160;333121Vi42283;;2181.5625;174.525;54.5391;2410.6266;;{1B55AAEF-A48D-4D8C-91F5-C9A99DBB15D7};2012-06-17 00:00:00
46772;8;2012-06-10 00:00:00;2012-06-22 00:00:00;2012-06-17 00:00:00;5;True;SO46772;;10-4030-013161;13161;;1;26398;26398;1;18465;433137Vi95887;;2181.5625;174.525;54.5391;2410.6266;;{29D70B58-FA61-4EB8-AE3F-55AB7EF4D3E0};2012-06-17 00:00:00
46773;8;2012-06-10 00:00:00;2012-06-22 00:00:00;2012-06-17 00:00:00;5;True;SO46773;;10-4030-013173;13173;;1;23235;23235;1;18986;133139Vi98645;;2181.5625;174.525;54.5391;2410.6266;;{0C527B91-B58C-475C-8402-1B62CF42F5BB};2012-06-17 00:00:00
46774;8;2012-06-10 00:00:00;2012-06-22 00:00:00;2012-06-17 00:00:00;5;True;SO46774;;10-4030-013225;13225;;4;27489;27489;1;623;1133162Vi3176;;2181.5625;174.525;54.5391;2410.6266;;{74ED0DF7-A006-46D7-91AD-514EE875EFD0};2012-06-17 00:00:00
46775;8;2012-06-10 00:00:00;2012-06-22 00:00:00;2012-06-17 00:00:00;5;True;SO46775;;10-4030-026249;26249;;1;14719;14719;1;5747;1233390Vi30041;;2071.4196;165.7136;51.7855;2288.9187;;{F8579CEF-3170-47C2-9CA6-2874E02AC6C4};2012-06-17 00:00:00
46776;8;2012-06-10 00:00:00;2012-06-22 00:00:00;2012-06-17 00:00:00;5;True;SO46776;;10-4030-012356;12356;;9;29493;29493;1;;;4506;2049.0982;163.9279;51.2275;2264.2536;;{2531D005-EE5B-48E1-947C-2C9B3E9D1505};2012-06-17 00:00:00
46777;8;2012-06-11 00:00:00;2012-06-23 00:00:00;2012-06-18 00:00:00;5;True;SO46777;;10-4030-011568;11568;;10;16152;16152;1;578;930739Vi2996;4522;2071.4196;165.7136;51.7855;2288.9187;;{962E92CE-A0CD-46B9-8AA1-CA3FC0B7375D};2012-06-18 00:00:00
46778;8;2012-06-11 00:00:00;2012-06-23 00:00:00;2012-06-18 00:00:00;5;True;SO46778;;10-4030-011610;11610;;10;13252;13252;1;10896;430746Vi56194;4522;2071.4196;165.7136;51.7855;2288.9187;;{F78C6074-B122-4603-8F92-7EBC625E7A13};2012-06-18 00:00:00
46779;8;2012-06-11 00:00:00;2012-06-23 00:00:00;2012-06-18 00:00:00;5;True;SO46779;;10-4030-015929;15929;;10;12568;12568;1;16866;1230984Vi87423;4522;2181.5625;174.525;54.5391;2410.6266;;{57CF5623-F73A-4E5E-9F22-7A424F9DDDF2};2012-06-18 00:00:00
46780;8;2012-06-11 00:00:00;2012-06-23 00:00:00;2012-06-18 00:00:00;5;True;SO46780;;10-4030-012942;12942;;4;20253;20253;1;16558;832286Vi85742;;2181.5625;174.525;54.5391;2410.6266;;{BA2744FB-7B7E-4347-92A1-09635E71F2D4};2012-06-18 00:00:00
46781;8;2012-06-11 00:00:00;2012-06-23 00:00:00;2012-06-18 00:00:00;5;True;SO46781;;10-4030-012949;12949;;1;29780;29780;1;;;;2181.5625;174.525;54.5391;2410.6266;;{FD9D5A07-D4BB-4BF6-B143-5F3C8A6FCED6};2012-06-18 00:00:00
46782;8;2012-06-11 00:00:00;2012-06-23 00:00:00;2012-06-18 00:00:00;5;True;SO46782;;10-4030-012975;12975;;4;13647;13647;1;18590;1032290Vi96631;;2181.5625;174.525;54.5391;2410.6266;;{EDAE87F5-C89E-4BC3-B0AF-F9749D4B068B};2012-06-18 00:00:00
46783;8;2012-06-11 00:00:00;2012-06-23 00:00:00;2012-06-18 00:00:00;5;True;SO46783;;10-4030-019069;19069;;7;26570;26570;1;5540;632617Vi29027;;782.99;62.6392;19.5748;865.204;;{028CF905-CED8-431B-939A-8EA1CE3AAD7B};2012-06-18 00:00:00
46784;8;2012-06-11 00:00:00;2012-06-23 00:00:00;2012-06-18 00:00:00;5;True;SO46784;;10-4030-013178;13178;;1;28201;28201;1;8697;433143Vi44914;;2181.5625;174.525;54.5391;2410.6266;;{AA48B9A6-5B37-462C-851F-0029FCFCA631};2012-06-18 00:00:00
46785;8;2012-06-11 00:00:00;2012-06-23 00:00:00;2012-06-18 00:00:00;5;True;SO46785;;10-4030-013190;13190;;4;15460;15460;1;17929;1133145Vi92981;;2181.5625;174.525;54.5391;2410.6266;;{084AAABA-5EA6-4A28-AA7A-58EF905CC324};2012-06-18 00:00:00
46786;8;2012-06-11 00:00:00;2012-06-23 00:00:00;2012-06-18 00:00:00;5;True;SO46786;;10-4030-026201;26201;;4;23177;23177;1;12634;633382Vi65364;;2071.4196;165.7136;51.7855;2288.9187;;{C1F8E124-B79A-4F90-933D-ACE782461768};2012-06-18 00:00:00
46787;8;2012-06-11 00:00:00;2012-06-23 00:00:00;2012-06-18 00:00:00;5;True;SO46787;;10-4030-015195;15195;;4;22201;22201;1;8136;1233661Vi42156;;782.99;62.6392;19.5748;865.204;;{65B23479-3E97-4005-9CB6-CEFA5322DD20};2012-06-18 00:00:00
46788;8;2012-06-11 00:00:00;2012-06-23 00:00:00;2012-06-18 00:00:00;5;True;SO46788;;10-4030-012342;12342;;9;20039;20039;1;8931;935152Vi46038;4517;2049.0982;163.9279;51.2275;2264.2536;;{F52E156D-BE0A-4E08-866B-1DDA48A99A5F};2012-06-18 00:00:00
46789;8;2012-06-12 00:00:00;2012-06-24 00:00:00;2012-06-19 00:00:00;5;True;SO46789;;10-4030-028506;28506;;7;12303;12303;1;8504;130742Vi43961;;2049.0982;163.9279;51.2275;2264.2536;;{C2A41817-68F2-41C4-9336-9041504C5D88};2012-06-19 00:00:00
46790;8;2012-06-12 00:00:00;2012-06-24 00:00:00;2012-06-19 00:00:00;5;True;SO46790;;10-4030-012930;12930;;1;20382;20382;1;1717;132281Vi8821;;2181.5625;174.525;54.5391;2410.6266;;{CA49A197-6C65-48FF-9E0E-58BCB7D0E200};2012-06-19 00:00:00
46791;8;2012-06-12 00:00:00;2012-06-24 00:00:00;2012-06-19 00:00:00;5;True;SO46791;;10-4030-013016;13016;;1;22288;22288;1;18050;332294Vi93684;;2443.35;195.468;61.0838;2699.9018;;{B565C9F9-53CC-402F-A4BA-B6D8041F7E88};2012-06-19 00:00:00
46792;8;2012-06-12 00:00:00;2012-06-24 00:00:00;2012-06-19 00:00:00;5;True;SO46792;;10-4030-013083;13083;;1;15912;15912;1;4731;833124Vi24821;;2181.5625;174.525;54.5391;2410.6266;;{40307BAF-5FE7-424E-8B53-CBE54F2C7D8C};2012-06-19 00:00:00
46793;8;2012-06-12 00:00:00;2012-06-24 00:00:00;2012-06-19 00:00:00;5;True;SO46793;;10-4030-013214;13214;;1;25944;25944;1;16372;1233152Vi84656;;2181.5625;174.525;54.5391;2410.6266;;{AC92D68D-EFBF-4C06-8A5B-2B4CAC058706};2012-06-19 00:00:00
46794;8;2012-06-12 00:00:00;2012-06-24 00:00:00;2012-06-19 00:00:00;5;True;SO46794;;10-4030-024977;24977;;6;19277;19277;1;18900;1033153Vi98208;4530;2181.5625;174.525;54.5391;2410.6266;;{30977018-301C-4C29-8843-2AB4922D6C20};2012-06-19 00:00:00
46795;8;2012-06-12 00:00:00;2012-06-24 00:00:00;2012-06-19 00:00:00;5;True;SO46795;;10-4030-026234;26234;;4;22271;22271;1;6023;333383Vi31329;;2049.0982;163.9279;51.2275;2264.2536;;{176453A1-5A42-445D-8AB7-DA0EEDCAEE96};2012-06-19 00:00:00
46796;8;2012-06-12 00:00:00;2012-06-24 00:00:00;2012-06-19 00:00:00;5;True;SO46796;;10-4030-026247;26247;;4;18663;18663;1;9823;1233389Vi50615;;2049.0982;163.9279;51.2275;2264.2536;;{3FF24FCC-67F1-46AF-81AF-E1FC39EF7A45};2012-06-19 00:00:00
46797;8;2012-06-12 00:00:00;2012-06-24 00:00:00;2012-06-19 00:00:00;5;True;SO46797;;10-4030-021197;21197;;9;17737;17737;1;1477;134026Vi7626;4528;2181.5625;174.525;54.5391;2410.6266;;{C363CF20-CBF6-470F-A280-DA11B215F68F};2012-06-19 00:00:00
46798;8;2012-06-12 00:00:00;2012-06-24 00:00:00;2012-06-19 00:00:00;5;True;SO46798;;10-4030-021201;21201;;9;12647;12647;1;17289;634029Vi89763;4528;2443.35;195.468;61.0838;2699.9018;;{F477B55F-EC8E-4BC3-B847-E121BCEE2B66};2012-06-19 00:00:00
46799;8;2012-06-13 00:00:00;2012-06-25 00:00:00;2012-06-20 00:00:00;5;True;SO46799;;10-4030-013662;13662;;7;13164;13164;1;8167;630987Vi42316;;2181.5625;174.525;54.5391;2410.6266;;{C49A5856-D744-485C-A0FD-EE43DA6013DD};2012-06-20 00:00:00
46800;8;2012-06-13 00:00:00;2012-06-25 00:00:00;2012-06-20 00:00:00;5;True;SO46800;;10-4030-013019;13019;;4;29115;29115;1;14161;232295Vi73454;;2443.35;195.468;61.0838;2699.9018;;{0439B055-B735-4FBA-9407-A1CF7F16C684};2012-06-20 00:00:00
46801;8;2012-06-13 00:00:00;2012-06-25 00:00:00;2012-06-20 00:00:00;5;True;SO46801;;10-4030-025094;25094;;6;13889;13889;1;16352;933161Vi84547;4541;2443.35;195.468;61.0838;2699.9018;;{729E7FF3-8093-4B9A-8AFD-222A65708A9B};2012-06-20 00:00:00
46802;8;2012-06-13 00:00:00;2012-06-25 00:00:00;2012-06-20 00:00:00;5;True;SO46802;;10-4030-015188;15188;;1;23131;23131;1;15412;335633Vi79626;;782.99;62.6392;19.5748;865.204;;{71456BFD-BFB6-4C40-A069-787E159B27B1};2012-06-20 00:00:00
46803;8;2012-06-14 00:00:00;2012-06-26 00:00:00;2012-06-21 00:00:00;5;True;SO46803;;10-4030-013595;13595;;7;24910;24910;1;60;1130981Vi300;;2181.5625;174.525;54.5391;2410.6266;;{81614BBD-6F7C-49AB-9C08-ECF9C1136362};2012-06-21 00:00:00
46804;8;2012-06-14 00:00:00;2012-06-26 00:00:00;2012-06-21 00:00:00;5;True;SO46804;;10-4030-019052;19052;;7;19734;19734;1;16739;732613Vi86730;;782.99;62.6392;19.5748;865.204;;{A43D4594-EC57-4AD2-8E00-25E5C9002D62};2012-06-21 00:00:00
46805;8;2012-06-14 00:00:00;2012-06-26 00:00:00;2012-06-21 00:00:00;5;True;SO46805;;10-4030-013055;13055;;1;23555;23555;1;169;1033109Vi910;;2181.5625;174.525;54.5391;2410.6266;;{04AE8BC4-DCE5-4FED-BB3F-45DDC7529835};2012-06-21 00:00:00
46806;8;2012-06-14 00:00:00;2012-06-26 00:00:00;2012-06-21 00:00:00;5;True;SO46806;;10-4030-021195;21195;;9;21920;21920;1;2086;134025Vi10873;4550;2443.35;195.468;61.0838;2699.9018;;{E8A17204-A14E-4980-88EA-17BDB7FA99DA};2012-06-21 00:00:00
46807;8;2012-06-14 00:00:00;2012-06-26 00:00:00;2012-06-21 00:00:00;5;True;SO46807;;10-4030-012339;12339;;9;21716;21716;1;266;935149Vi1390;4550;2071.4196;165.7136;51.7855;2288.9187;;{2FDBD288-1A13-4493-8AD9-936876AC8DED};2012-06-21 00:00:00
46808;8;2012-06-14 00:00:00;2012-06-26 00:00:00;2012-06-21 00:00:00;5;True;SO46808;;10-4030-012347;12347;;9;12059;12059;1;8445;235155Vi43720;4550;2049.0982;163.9279;51.2275;2264.2536;;{E2E5F84E-236C-4A31-B008-F03C17656134};2012-06-21 00:00:00
46809;8;2012-06-15 00:00:00;2012-06-27 00:00:00;2012-06-22 00:00:00;5;True;SO46809;;10-4030-013766;13766;;7;20130;20130;1;12964;430991Vi67079;;2181.5625;174.525;54.5391;2410.6266;;{8ECF2F9F-9125-4469-BA70-11A629E1B8C2};2012-06-22 00:00:00
46810;8;2012-06-15 00:00:00;2012-06-27 00:00:00;2012-06-22 00:00:00;5;True;SO46810;;10-4030-015622;15622;;8;29131;29131;1;4285;131010Vi22523;;2443.35;195.468;61.0838;2699.9018;;{E535ABBC-3027-4F77-8BC7-762D48831885};2012-06-22 00:00:00
46811;8;2012-06-15 00:00:00;2012-06-27 00:00:00;2012-06-22 00:00:00;5;True;SO46811;;10-4030-012941;12941;;1;12255;12255;1;10741;832285Vi55426;;2443.35;195.468;61.0838;2699.9018;;{325897AD-8948-4E60-AC0E-3E6EEF39A077};2012-06-22 00:00:00
46812;8;2012-06-15 00:00:00;2012-06-27 00:00:00;2012-06-22 00:00:00;5;True;SO46812;;10-4030-013069;13069;;1;25860;25860;1;18144;1033122Vi94082;;2181.5625;174.525;54.5391;2410.6266;;{2B67BD96-30AE-478C-8722-21118CCD6D96};2012-06-22 00:00:00
46813;8;2012-06-15 00:00:00;2012-06-27 00:00:00;2012-06-22 00:00:00;5;True;SO46813;;10-4030-013152;13152;;4;12379;12379;1;15769;733135Vi81507;;2181.5625;174.525;54.5391;2410.6266;;{840EC2CE-C671-4DE4-8FB2-DCFBC1509C90};2012-06-22 00:00:00
46814;8;2012-06-15 00:00:00;2012-06-27 00:00:00;2012-06-22 00:00:00;5;True;SO46814;;10-4030-013165;13165;;4;12816;12816;1;10038;433138Vi51700;;2181.5625;174.525;54.5391;2410.6266;;{48C399E0-ADCD-4EB6-8A05-D1C8930EDA60};2012-06-22 00:00:00
46815;8;2012-06-15 00:00:00;2012-06-27 00:00:00;2012-06-22 00:00:00;5;True;SO46815;;10-4030-025093;25093;;6;21580;21580;1;5494;233159Vi28807;4563;2181.5625;174.525;54.5391;2410.6266;;{0FE5E022-E144-4A5F-960A-97436DE915AF};2012-06-22 00:00:00
46816;8;2012-06-15 00:00:00;2012-06-27 00:00:00;2012-06-22 00:00:00;5;True;SO46816;;10-4030-013230;13230;;1;29427;29427;1;;;;2443.35;195.468;61.0838;2699.9018;;{8E0C4A68-ADE4-4E86-913D-07679C278C87};2012-06-22 00:00:00
46817;8;2012-06-15 00:00:00;2012-06-27 00:00:00;2012-06-22 00:00:00;5;True;SO46817;;10-4030-026121;26121;;4;18946;18946;1;13419;833246Vi69506;;2071.4196;165.7136;51.7855;2288.9187;;{B2F655E5-4AE6-41F0-810F-AB4A6FA506CB};2012-06-22 00:00:00
46818;8;2012-06-15 00:00:00;2012-06-27 00:00:00;2012-06-22 00:00:00;5;True;SO46818;;10-4030-021211;21211;;9;22126;22126;1;1190;1134034Vi6036;4561;2443.35;195.468;61.0838;2699.9018;;{B05E28EF-59B6-4BB5-964B-6E53D67056D3};2012-06-22 00:00:00
46819;8;2012-06-15 00:00:00;2012-06-27 00:00:00;2012-06-22 00:00:00;5;True;SO46819;;10-4030-021001;21001;;9;23695;23695;1;1464;334121Vi7560;4561;2443.35;195.468;61.0838;2699.9018;;{3C7DA1FE-D258-42EC-A26F-DF5AD8F98466};2012-06-22 00:00:00
46820;8;2012-06-16 00:00:00;2012-06-28 00:00:00;2012-06-23 00:00:00;5;True;SO46820;;10-4030-028510;28510;;7;11613;11613;1;9640;830748Vi49659;;2071.4196;165.7136;51.7855;2288.9187;;{B509C58F-9B67-49BF-A0B1-033B1686E1F2};2012-06-23 00:00:00
46821;8;2012-06-16 00:00:00;2012-06-28 00:00:00;2012-06-23 00:00:00;5;True;SO46821;;10-4030-024824;24824;;6;16645;16645;1;4534;533119Vi23763;4574;2181.5625;174.525;54.5391;2410.6266;;{D9818D27-B165-451F-B816-8B19F66468D3};2012-06-23 00:00:00
46822;8;2012-06-16 00:00:00;2012-06-28 00:00:00;2012-06-23 00:00:00;5;True;SO46822;;10-4030-015155;15155;;4;11483;11483;1;9430;1033654Vi48617;;782.99;62.6392;19.5748;865.204;;{675EC603-CA6F-4F36-8981-E47A170702C9};2012-06-23 00:00:00
46823;8;2012-06-16 00:00:00;2012-06-28 00:00:00;2012-06-23 00:00:00;5;True;SO46823;;10-4030-015193;15193;;4;26069;26069;1;2977;733659Vi15589;;782.99;62.6392;19.5748;865.204;;{A4EC5DFF-2AD2-4A12-940C-5A0E556FC7F3};2012-06-23 00:00:00
46824;8;2012-06-16 00:00:00;2012-06-28 00:00:00;2012-06-23 00:00:00;5;True;SO46824;;10-4030-024608;24608;;9;25439;25439;1;7349;1134803Vi38094;4572;1000.4375;80.035;25.0109;1105.4834;;{B7285DF8-4B41-4C2B-8CC1-DC01681511F5};2012-06-23 00:00:00
46825;8;2012-06-16 00:00:00;2012-06-28 00:00:00;2012-06-23 00:00:00;5;True;SO46825;;10-4030-012574;12574;;9;29361;29361;1;;;4572;2071.4196;165.7136;51.7855;2288.9187;;{A2DD65A8-4591-4917-9453-225AAB370B14};2012-06-23 00:00:00
